#,Project,Tracker,Parent task,Status,Priority,Subject,Author,Assigned To,Updated,Category,Target version,Start date,Due date,Estimated time,% Done,Created,Story points,Velocity based estimate,Position,Remaining (hours),Tags
1063,Documentation,Task,"",Closed,Should have,Create SVN-repository for forge as user docteam,Daniel Brüßler,Sebastian Kurfuerst,2010-10-20 11:40,"",sprint 2008/05,2008-07-15,2008-07-31,0.00,100,2008-07-15 15:23,"","",5400,"",""
1084,Documentation,Task,"",Closed,Should have,News for OpenSearch (translate to english),Susanne Moog,Susanne Moog,2010-10-20 11:40,"",sprint 2008/07,2008-07-17,2008-07-31,0.00,100,2008-07-17 21:49,"","",5550,"",""
1110,wiki.typo3.org,Task,"",Closed,Should have,Wiki-Editor: Simplify the buttons,Daniel Brüßler,Daniel Brüßler,2011-09-26 11:18,"","",2008-07-23,2008-07-23,0.00,100,2008-07-23 11:48,"","",5850,0.00,""
1116,Documentation,Task,"",Closed,Should have,KW35: NEXT MONDAY 25.8. 1830-1900 (GMT+2) DocTeam meeting via skype,Daniel Brüßler,DocTeam no-lastname-given,2010-10-20 11:40,"",sprint 2008/05,2008-07-23,2008-08-25,0.00,100,2008-07-23 20:19,"","",5900,"",""
1119,Documentation,Task,"",Closed,Should have,TeamMeeting-protocol until monday 12 o'clock,Daniel Brüßler,Susanne Moog,2010-10-20 11:40,"",sprint 2008/07,2008-07-23,2008-07-28,0.00,100,2008-07-23 20:51,"","",6000,"",""
1128,Documentation,Task,"",Closed,Should have,"BE-logins for support.typo3.org, translations",Daniel Brüßler,Daniel Brüßler,2010-10-20 11:40,"",sprint 2008/05,2008-07-25,2008-07-25,0.00,100,2008-07-25 13:57,"","",6100,"",""
1135,Documentation,Task,"",Closed,Could have,Creating Repository,Martin Holtz,Daniel Brüßler,2010-10-20 11:40,"",sprint 2008/05,2008-07-26,2008-07-31,0.00,100,2008-07-26 19:13,"","",6200,"",""
1184,TypoScript in 45 Minutes,Task,"",Closed,Should have,Translation 45MinutesTypoScript,Martin Holtz,Kees van der Hall,2011-09-26 12:50,"","",2008-07-30,2008-10-15,0.00,100,2008-07-30 22:21,"","",6300,0.00,""
1185,TypoScript in 45 Minutes,Task,"",Closed,Must have,45MinutesTypoScript - Make an Tutorial Extension from that?,Martin Holtz,Susanne Moog,2011-06-04 20:45,"","",2008-07-30,2008-08-07,0.00,100,2008-07-30 22:27,"","",6350,0.00,""
1266,wiki.typo3.org,Task,"",Closed,Should have,wiki.typo3.org/index.php/Subversion#rapidSVN,Daniel Brüßler,Susanne Moog,2011-09-26 11:18,"","",2008-08-12,"","",100,2008-08-12 11:15,"","",6600,"",""
1269,TYPO3 Tutorial for Editors,Task,"",Closed,Should have,Add a second part to the tutorial,Daniel Brüßler,"",2016-08-13 20:29,"","","","","",10,2008-08-12 12:05,"","",6700,"",""
1339,wiki.typo3.org,Task,"",Closed,Should have,"[NEXT, WAITING] Try to get a backup from the utf8-version of the old database",Daniel Brüßler,Daniel Brüßler,2011-09-26 11:18,"","",2008-08-25,"","",100,2008-08-25 16:22,"","",7350,"",""
1356,wiki.typo3.org,Task,"",Closed,Must have,wiki.typo3.org - pages to DELETE,Daniel Brüßler,martijn no-lastname-given,2011-09-26 11:18,"","",2008-08-26,2008-10-09,"",100,2008-08-26 16:21,"","",7450,"",""
1373,wiki.typo3.org,Task,"",Closed,Should have,"[NEXT] Two new wiki-markers: delete, merge",Daniel Brüßler,Cyrill Helg,2011-09-26 11:18,"","",2008-08-26,"","",100,2008-08-26 21:34,"","",7500,"",""
1376,wiki.typo3.org,Task,"",Closed,Should have,wiki.typo3.org - pages to MERGE,Daniel Brüßler,Chris topher,2011-09-27 13:47,"","","","","",100,2008-08-26 23:10,"","",7550,"",""
1424,TYPO3 Tutorial for Editors,Task,"",Closed,Should have,upload typo3_tut,Susanne Moog,"",2011-10-26 20:07,"",1.0.0,2008-08-30,2008-09-01,"",100,2008-08-30 14:52,"","",7850,"",""
1435,Documentation,Task,"",Closed,Should have,doc_mini_tutorials_de -- and doc_template 1.2.3,Daniel Brüßler,Daniel Brüßler,2010-10-30 11:18,"",sprint 2010/03,2008-09-01,2010-03-31,"",100,2008-09-01 11:26,"","",7950,"",""
1438,Documentation,Task,"",Closed,Should have,"news for doc_template, ts45min_de, typo3_tut",Daniel Brüßler,Daniel Brüßler,2010-10-20 11:40,"",sprint 2008/05,2008-09-01,"","",100,2008-09-01 13:29,"","",8000,"",""
1455,wiki.typo3.org,Task,"",Closed,Should have,Create the ext ts45min_en from the wiki-page with doc_template 1.2.5,Daniel Brüßler,Susanne Moog,2011-09-26 11:14,"","",2008-09-02,2010-03-31,"",10,2008-09-02 17:17,"","",8100,"",""
1626,Documentation,Task,"",Closed,Should have,typo3.org Team-page,Daniel Brüßler,Virgil Huston,2010-10-20 11:40,"",sprint 2008/05,2008-10-01,"","",100,2008-10-01 18:20,"","",8800,"",""
1653,Documentation,Task,"",Closed,Should have,Please delete the pages,Daniel Brüßler,martijn no-lastname-given,2010-10-20 11:40,"",sprint 2008/05,2008-10-07,"","",10,2008-10-07 15:28,"","",8850,"",""
1656,Documentation,Task,"",Closed,Should have,KW 43 22.10. wednesday 1830 (GMT+2) TSrefgerman and more,Daniel Brüßler,DocTeam no-lastname-given,2010-10-20 11:40,"",sprint 2008/05,2008-10-22,"",1.00,100,2008-10-07 15:58,"","",8900,"",""
1657,Documentation,Task,"",Closed,Should have,find a nice photo,Daniel Brüßler,martijn no-lastname-given,2010-10-20 11:40,"",sprint 2008/05,2008-10-07,2008-10-08,"",100,2008-10-07 17:31,"","",8950,"",""
1671,Documentation,Task,"",Closed,Should have,@all: please help optimizing the content for our typo3.org DocTeam page,Daniel Brüßler,Susanne Moog,2010-10-20 11:40,"",sprint 2008/05,2008-10-10,"","",100,2008-10-10 09:55,"","",9050,"",""
1837,wiki.typo3.org,Task,"",Closed,Should have,create WikiNode,Daniel Brüßler,Daniel Brüßler,2011-09-26 11:14,"","",2008-10-27,2008-10-27,"",100,2008-10-27 09:19,"","",9700,"",""
1998,Documentation,Task,"",Closed,Should have,Roadmap for manuals - OPT,Daniel Brüßler,Daniel Brüßler,2010-10-20 11:40,"",sprint 2008/05,2008-11-10,2008-11-12,"",100,2008-11-10 10:49,"","",10400,"",""
3241,wiki.typo3.org,Task,"",Closed,Must have,wiki-upgrade to 1.14,Daniel Brüßler,Daniel Brüßler,2011-09-26 11:14,"","",2009-05-07,2009-05-09,"",100,2009-05-07 16:24,"","",15550,"",""
5968,Documentation,Task,"",Closed,Could have,openSearch: add support for typo3forum.net,Peter Kraume,Martin Holtz,2010-10-20 11:40,"",sprint 2010/03,2010-03-09,2010-03-10,"",100,2010-01-12 12:03,"","",25850,"",""
6443,Getting Started,Task,"",Closed,Should have,T3-users: care for the broken links of doc_tut_quickstart,Daniel Brüßler,Susanne Moog,2011-05-29 15:45,"","",2010-02-11,2010-03-31,"",30,2010-02-11 14:48,"","",27850,"",""
6444,Documentation,Task,"",Closed,Must have,self: clean up the tasks and roadmap,Daniel Brüßler,Daniel Brüßler,2010-10-20 11:40,"",sprint 2010/02,2010-02-11,2010-02-11,"",100,2010-02-11 14:51,"","",27900,"",""
6446,wiki.typo3.org,Task,"",Closed,Must have,"Subversion and Git - tools documentation (console, GUI)",Daniel Brüßler,Daniel Brüßler,2011-09-26 11:14,"","","","","",100,2010-02-11 16:17,"","",27950,"",""
6447,wiki.typo3.org,Task,"",Closed,Should have,Review the wiki-manuals again what could be published,Daniel Brüßler,Daniel Brüßler,2011-09-26 11:14,"","",2010-03-01,2010-03-31,"",0,2010-02-11 16:23,"","",28000,"",""
6449,wiki.typo3.org,Task,"",Resolved,Should have,SSO single-sign-on Ext for mediawiki,Daniel Brüßler,Chris topher,2011-12-14 22:11,"","",2011-09-28,2011-09-28,"",100,2010-02-11 16:29,"","",28050,"",""
6469,Documentation,Task,"",Rejected,Must have,T3-developers:Add validation-feature for manuals into the ext doc_template,Daniel Brüßler,Daniel Brüßler,2010-10-30 11:09,"",sprint 2010/02,2010-02-15,2010-02-21,"",40,2010-02-15 11:01,"","",28250,"",""
6544,Documentation,Task,"",Closed,Should have,"T3-developers:doc_template. List-style from doc_renderertest, News at forge",Daniel Brüßler,Daniel Brüßler,2010-10-20 11:40,"",sprint 2010/02,2010-02-22,2010-03-04,"",100,2010-02-22 08:09,"","",28750,"",""
6754,wiki.typo3.org,Task,"",Closed,Should have,Collection of ideas&tasks via Wiki-page,Daniel Brüßler,"",2011-09-26 11:14,"","",2010-03-09,"","",60,2010-03-09 21:50,"","",29800,"",""
6853,Core APIs,Task,"",Closed,Must have,"Finish moving all relevant code samples to ""examples""",Francois Suter,Francois Suter,2013-05-16 23:14,"",6.0,2010-03-15,"","",0,2010-03-15 21:45,"","",30550,"",""
6856,Core APIs,Task,"",Closed,Should have,Create appendices for some content,Francois Suter,Francois Suter,2013-05-16 23:14,"",6.0,2010-03-15,"","",0,2010-03-15 21:52,"","",30600,"",""
7436,TypoScript in 45 Minutes,Task,"",Closed,Must have,Add screenshots from wiki,Susanne Moog,Susanne Moog,2010-12-14 15:51,"","",2010-04-22,"","",100,2010-04-22 19:30,"","",35850,"",""
7437,TypoScript in 45 Minutes,Task,"",Closed,Must have,Format OpenOffice document,Susanne Moog,Susanne Moog,2010-12-14 15:51,"","",2010-04-22,"","",100,2010-04-22 19:44,"","",35900,"",""
7451,wiki.typo3.org,Task,"",Closed,Should have,"wiki.typo3.org - DocumentState automatically (using ""mediawiki_info"")",Daniel Brüßler,Daniel Brüßler,2011-09-26 11:14,"","","","","",100,2010-04-23 17:49,"","",36100,"",""
7696,Documentation,Task,"",Closed,Should have,"Prepare the ""Documentation"" pages on the new typo3.org",Francois Suter,"",2010-10-30 11:31,"","",2010-05-07,"","",100,2010-05-07 10:10,"","",37500,"",""
7790,TypoScript in 45 Minutes,Task,"",Closed,Should have,Spell Check,Susanne Moog,Susanne Moog,2010-12-14 15:51,"","",2010-05-16,"","",100,2010-05-16 10:35,"","",37900,"",""
7870,wiki.typo3.org,Task,"",Closed,Must have,"Update the info-pages: Wiki Teaminfo, typo3.org Teampage",Daniel Brüßler,Daniel Brüßler,2011-09-26 11:14,"","",2010-05-22,2010-05-22,"",100,2010-05-22 17:09,"","",38100,"",""
7872,Documentation,Task,"",Closed,Must have,Structure of an official document,Daniel Brüßler,Francois Suter,2010-10-30 11:27,"",sprint 2010/06,2010-05-22,2010-06-07,"",40,2010-05-22 17:49,"","",38150,"",""
7876,Documentation,Task,"",Resolved,Could have,"Opensearch shortcut ""ix"" for ixquick search",Falko Trojahn,Martin Holtz,2010-10-20 11:40,"","",2010-05-24,"","",100,2010-05-24 12:43,"","",38200,"",""
8128,Coding Guidelines,Task,"",Closed,Should have,Add section: Use self:: for static method calls where possible,Sebastian Michaelsen,Francois Suter,2011-04-08 15:36,"",4.5.0,2010-06-10,"","",100,2010-06-10 08:43,"","",39750,"",""
8129,Coding Guidelines,Task,"",Closed,Should have,Add section: Use self:: for static method calls where possible,Sebastian Michaelsen,Francois Suter,2010-10-20 11:51,"","",2010-06-10,"","",0,2010-06-10 08:43,"","",39800,"",""
8822,Documentation,Task,"",Closed,Must have,Wireframes for online TSref,Francois Suter,"",2014-07-27 17:42,"","",2010-07-12,"","",0,2010-07-12 17:13,"","",45550,"",""
9175,Coding Guidelines,Task,"",Closed,Should have,Document whether null should be uppercased as NULL,Oliver Klee,Francois Suter,2011-04-08 15:36,"",4.5.0,2010-08-06,"","",100,2010-08-06 10:14,"","",47800,"",""
9574,Coding Guidelines,Task,"",Closed,Should have,Line length of comments,Stefano Kowalke,Francois Suter,2010-10-20 11:51,"","",2010-09-02,"","",0,2010-09-02 22:51,"","",49250,"",""
9712,Core APIs,Task,"",New,Should have,Document hooks in core,Maximilian Kalus,"",2013-02-01 12:55,"","",2010-09-13,"","",0,2010-09-13 18:41,"","",50050,"",""
9834,Coding Guidelines,Task,"",Closed,Should have,Handling of debug output,Stefano Kowalke,Francois Suter,2010-10-20 11:51,"","",2010-09-19,"","",0,2010-09-19 18:40,"","",50900,"",""
9852,Coding Guidelines,Task,"",Closed,Should have,Missing section about array declarations in CGL,Stefano Kowalke,Francois Suter,2011-04-08 15:36,"","",2010-09-20,"","",100,2010-09-20 21:16,"","",51050,"",""
10074,Coding Guidelines,Task,"",Rejected,Should have,Are comments like ////// allowed?,Andy Grunwald,"",2011-04-18 22:18,"","",2010-10-05,"","",0,2010-10-05 21:10,"","",52800,"",""
10200,TYPO3 Skinning Reference,Task,"",Resolved,Should have,Put the current state of work online,Fabien Udriot,Fabien Udriot,2010-10-20 11:52,"","",2010-10-11,"","",100,2010-10-11 17:30,"","",54150,"",""
10203,TYPO3 Skinning Reference,Task,"",Resolved,Should have,Upgrade the document styles,Fabien Udriot,Fabien Udriot,2010-10-20 11:52,"","",2010-10-11,"","",100,2010-10-11 19:12,"","",54250,"",""
10261,Coding Guidelines,Task,"",Closed,Should have,"Variable names: Exceptions like ""ID""?",Andy Grunwald,Francois Suter,2011-04-08 15:36,"",4.5.0,2010-10-14,"","",100,2010-10-14 21:21,"","",54650,"",""
10263,Coding Guidelines,Task,"",Closed,Should have,"Document that/whether tabs should only be used at the beginning of a line, but not after a non-whitespace character",Oliver Klee,Francois Suter,2011-04-08 15:36,"",4.5.0,2010-10-14,"","",100,2010-10-14 22:02,"","",54700,"",""
10400,TYPO3 Skinning Reference,Task,"",Resolved,Must have,Publish the manual,Francois Suter,Francois Suter,2010-10-24 21:15,"","",2010-10-22,"","",100,2010-10-22 17:49,"","",56750,"",""
10545,wiki.typo3.org,Task,"",Closed,Should have,PROJ Solr search wiki-index: Parameters for the solr Search HTML-crawler,Daniel Brüßler,Daniel Brüßler,2011-09-26 11:14,"","",2010-11-03,2010-11-15,"",100,2010-10-30 10:18,"","",58450,"",""
10612,TypoScript Reference (TSref),Task,"",Closed,Should have,Remove unrelated parts from the reference,Susanne Moog,Chris topher,2013-04-12 22:18,"","",2010-11-03,"","",100,2010-11-03 20:04,"","",59750,"",""
10657,TypoScript in 45 Minutes,Task,"",Closed,Must have,Merge Changes From The Wiki (German Version),Susanne Moog,Susanne Moog,2010-12-14 15:51,"","",2010-11-06,"","",100,2010-11-06 09:43,"","",60550,"",""
10658,TypoScript in 45 Minutes,Task,"",Closed,Must have,Merge Changes From The Wiki (English Version),Susanne Moog,Susanne Moog,2010-12-14 15:51,"","",2010-11-06,"","",100,2010-11-06 09:43,"","",60600,"",""
10659,TypoScript in 45 Minutes,Task,"",Closed,Must have,Release version 2.0.0,Susanne Moog,Susanne Moog,2010-12-14 15:51,"","",2010-11-06,"","",100,2010-11-06 10:07,"","",60650,"",""
10661,TypoScript in 45 Minutes,Task,"",Closed,Must have,Move to new documentation template,Susanne Moog,Susanne Moog,2010-12-14 15:51,"","",2010-11-06,"","",100,2010-11-06 15:35,"","",60700,"",""
11119,Coding Guidelines,Task,"",Closed,Should have,XClass declaration has changed,Stefano Kowalke,Francois Suter,2011-04-08 18:14,"",4.5.0,2010-11-28,"","",100,2010-11-28 19:35,"","",64250,"",""
11388,TSconfig,Task,"",Closed,Should have,Move to new documentation template,Chris topher,Chris topher,2010-12-30 22:02,"",4.4.0,2010-12-10,"","",100,2010-12-10 16:36,"","",66150,"",""
11398,TSconfig,Task,"",Closed,Should have,Update screenshots for TYPO3 4.5,Chris topher,Chris topher,2011-05-02 01:26,"",4.5.0,2010-12-11,"","",100,2010-12-11 03:04,"","",66300,"",""
11423,TSconfig,Task,"",Closed,Should have,Create a manual version for TYPO3 4.4,Chris topher,Chris topher,2010-12-30 22:02,"",4.4.0,2010-12-13,"","",100,2010-12-13 15:19,"","",66400,"",""
11426,TSconfig,Task,"",Closed,Should have,Create a manual version for TYPO3 4.5,Chris topher,Chris topher,2011-05-20 19:32,"",4.5.0,2010-12-11,2011-01-26,"",100,2010-12-13 15:45,"","",66500,"",""
11444,TypoScript in 45 Minutes,Task,"",Closed,Must have,Move to new documentation template,Susanne Moog,Susanne Moog,2013-02-25 22:58,doc_tut_ts45_de,"",2010-11-06,"","",100,2010-12-14 16:28,"","",66550,"",""
11451,Coding Guidelines,Task,"",Rejected,Could have,Regular expression delimiter,Benjamin Schulte,"",2011-04-01 11:58,"","",2010-12-15,"","",0,2010-12-15 10:20,"","",66650,"",""
11592,TSconfig,Task,"",Rejected,Won't have this time,Add information when a certain property has been added,Chris topher,Chris topher,2011-12-01 17:04,"","",2010-12-20,"","",100,2010-12-20 13:28,"","",67300,"",""
11607,TSconfig,Task,"",Closed,Should have,notificationEmail_subject and notificationEmail_body are deprecated,Chris topher,Chris topher,2011-04-09 21:52,"",4.5.0,2010-12-20,"","",100,2010-12-20 20:53,"","",67350,"",""
12297,Coding Guidelines,Task,"",Resolved,Should have,Adjust section on filenames of unit tests,Stefano Kowalke,Chris topher,2013-05-11 00:36,"",6.0.0,2011-01-16,"","",100,2011-01-16 17:43,"","",73500,"",""
12617,TCA Reference,Task,"",Closed,Should have,Remove all references to language-split,Francois Suter,Francois Suter,2011-10-30 19:49,"",4.5.0,2011-01-28,"","",100,2011-01-28 14:54,"","",75700,"",""
12776,TCA Reference,Task,"",Closed,Should have,Remove mention of $LANG_GENERAL_LABELS,Francois Suter,Francois Suter,2011-10-31 01:50,"",4.5.0,2011-02-04,"","",100,2011-02-04 12:49,"","",76850,"",""
12817,TypoScript in 45 Minutes,Task,"",Closed,Must have,Merge Changes From The Wiki (English Version),Susanne Moog,Susanne Moog,2011-05-18 15:38,"","",2010-11-06,"","",100,2011-02-06 12:15,"","",77450,"",""
12841,wiki.typo3.org,Task,"",Closed,Should have,FLOW3 Exceptions Collection: Collect requirements,Daniel Brüßler,Daniel Brüßler,2012-03-23 11:16,"","",2011-02-07,"","",100,2011-02-07 12:54,"","",77800,"",""
13120,Installation and Upgrade Guide,Task,"",Resolved,Should have,Create a page in the wiki for this important document,Andrey Aksenov,Chris topher,2013-11-14 23:19,"","",2011-02-17,"","",100,2011-02-17 10:09,"","",79650,"",""
13127,wiki.typo3.org,Task,"",Resolved,Must have,MediaWiki hook: Select the header to show for TYPO3 CMS/Flow exceptions,Daniel Brüßler,Chris topher,2013-06-08 22:50,"","",2011-02-18,"","",100,2011-02-17 12:19,"","",79700,"",""
13128,wiki.typo3.org,Task,"",Resolved,Must have,Flow exception texts: Clean up meta info,Daniel Brüßler,Chris topher,2013-06-08 22:52,"","",2011-02-18,"","",100,2011-02-17 12:25,"","",79750,"",""
13160,Getting Started,Task,"",Rejected,Must have,Reflect changes in TYPO3 4.5 LTS,Philipp Gampe,"",2016-08-10 12:11,"","",2011-02-18,"","",0,2011-02-18 15:19,"","",79850,"",""
13218,wiki.typo3.org,Task,"",Closed,Must have,Change fonts and spacing,Daniel Brüßler,Daniel Brüßler,2011-09-26 11:14,"","",2011-02-21,2011-02-28,"",100,2011-02-21 13:09,"","",80250,"",""
13233,wiki.typo3.org,Task,"",Closed,Should have,Wiki move to new Server,Daniel Brüßler,Daniel Brüßler,2011-09-26 11:14,"","",2011-02-22,2011-02-26,"",100,2011-02-21 20:43,"","",80450,"",""
13696,TypoScript Reference (TSref),Task,"",Closed,Should have,Create a manual version for TYPO3 4.4,Chris topher,Francois Suter,2011-04-11 13:26,"",4.4.0,2011-03-08,"","",100,2011-03-08 18:14,"","",85250,"",""
13697,TypoScript Reference (TSref),Task,"",Closed,Must have,Update screenshots for TYPO3 4.5,Chris topher,Chris topher,2011-05-17 18:38,"",4.5.0,2011-03-08,"","",100,2011-03-08 18:29,"","",85300,"",""
13698,TypoScript Reference (TSref),Task,"",Closed,Should have,Create a manual version for TYPO3 4.5,Chris topher,Chris topher,2011-05-18 13:39,"",4.5.0,2011-03-08,"","",100,2011-03-08 18:29,"","",85350,"",""
19079,TypoScript Reference (TSref),Task,"",Resolved,Should have,"Mark functions ""textStyle"" and ""tableStyle"" as deprecated",Susanne Moog,Chris topher,2014-12-16 17:01,"",7,2008-07-09,"","",100,2008-07-09 18:23,"","",89200,"",""
21951,Coding Guidelines,Task,"",Resolved,Should have,Add a note about Hungarian notation,Kasper Ligaard,Chris topher,2013-05-08 02:37,"","",2010-01-13,"","",100,2010-01-13 11:32,"","",89350,"",""
25445,Coding Guidelines,Task,"",Closed,Should have,"Mention that these are ""v4"" guidelines",Ernesto Baschny,Francois Suter,2011-04-08 15:36,"",4.5.0,2011-03-30,"","",100,2011-03-30 08:56,"","",90350,"",""
25447,Coding Guidelines,Task,"",Closed,Should have,"Remove ""ChangeLog"" information",Ernesto Baschny,Francois Suter,2011-04-08 15:36,"",4.5.0,2011-03-30,"","",100,2011-03-30 09:12,"","",90400,"",""
25696,Coding Guidelines,Task,"",Closed,Must have,Remove mentions of SVN,Francois Suter,Francois Suter,2011-04-08 15:36,"",4.5.0,2011-04-01,"","",100,2011-04-01 11:23,"","",91450,"",""
25707,TCA Reference,Task,"",Closed,Must have,Move obsolete information to appendices,Francois Suter,Francois Suter,2011-10-30 19:49,"",4.5.0,2011-04-01,"","",100,2011-04-01 14:51,"","",91500,"",""
25791,Coding Guidelines,Task,"",Rejected,Could have,ANSI Charset for PHP files,Roman Büchler,Francois Suter,2011-04-06 14:03,"","",2011-04-06,"","",0,2011-04-06 13:54,"","",91950,"",""
25828,Coding Guidelines,Task,"",Closed,Should have,Move IDE setup information to TYPO3 wiki,Francois Suter,Francois Suter,2011-04-08 15:36,"",4.5.0,2011-04-07,"","",100,2011-04-07 16:53,"","",92100,"",""
25862,Coding Guidelines,Task,"",Closed,Should have,"Replace ""Whats New"" dummy text with real content",Philipp Gampe,Francois Suter,2011-04-11 21:51,"",4.5.1,2011-04-09,"","",100,2011-04-09 11:18,"","",92300,"",""
26035,TCA Reference,Task,"",New,Should have,"Check value definition for ctrl property ""iconfile""",Francois Suter,"",2011-04-15 18:35,"","",2011-04-15,"","",0,2011-04-15 18:10,"","",92900,"",""
26261,TCA Reference,Task,"",Closed,Should have,"Modify description of ""mainpalette"" property",Francois Suter,Francois Suter,2011-10-30 19:49,"",4.5.0,2011-04-25,"","",100,2011-04-25 16:20,"","",94750,"",""
26526,TypoScript Reference (TSref),Task,"",Resolved,Should have,Documentation of stdWrap for GIFBUILDER objects,Chris topher,Chris topher,2013-04-12 19:37,"",6.0,2011-04-30,"","",100,2011-04-30 16:58,"","",103750,"",""
26538,Coding Guidelines,Task,"",Resolved,Could have,Add information on static methods inside lambda functions,Stefano Kowalke,Chris topher,2013-05-19 14:36,"","",2011-05-01,"","",100,2011-05-01 19:09,"","",104350,"",""
26539,Coding Guidelines,Task,"",Resolved,Should have,Move chapter about NULL ,Stefano Kowalke,Chris topher,2013-05-08 02:37,"","",2011-05-01,"","",100,2011-05-01 19:13,"","",104400,"",""
26540,Coding Guidelines,Task,"",Resolved,Could have,Insert a hint about the PHP 5 constructor,Stefano Kowalke,Chris topher,2013-05-19 14:36,"","",2011-05-01,"","",100,2011-05-01 19:17,"","",104450,"",""
26638,TypoScript Reference (TSref),Task,"",Closed,Should have,"The folder ""cms/tslib/media"" has been removed",Chris topher,Chris topher,2013-03-03 20:51,"",6.0,2011-05-05,"","",100,2011-05-05 13:15,"","",109150,"",""
26653,TCA Reference,Task,"",Closed,Should have,Add example TSconfig for TCA markers,Francois Suter,Francois Suter,2011-10-30 19:49,"",4.5.0,2011-05-06,"","",100,2011-05-06 08:24,"","",109800,"",""
26673,Inside TYPO3,Task,"",Resolved,Should have,New pictures for the Inside TYPO3 manual,Chris topher,"",2014-07-06 23:03,"","",2008-10-30,"","",100,2011-05-06 13:32,"","",110600,"",""
26872,TypoScript Reference (TSref),Task,"",Resolved,Should have,Remove references to PHP_SCRIPT* cObjects,Chris topher,Chris topher,2011-06-13 14:39,"",4.5.1,2011-05-18,"","",100,2011-05-18 13:37,"","",120250,"",""
27206,TYPO3 Tutorial for Editors,Task,"",Closed,Should have,Change extension key to fit to common naming scheme,Chris topher,Chris topher,2011-10-26 17:52,"",1.5.0,2011-06-04,"","",100,2011-06-04 12:08,"","",135700,"",""
27207,Official Doc Extension Template,Task,"",Closed,Should have,Update the template to the newest design,Chris topher,Chris topher,2011-08-23 17:09,"",1.5.0,2011-06-04,"","",100,2011-06-04 13:48,"","",135750,"",""
27209,Official Doc Extension Template,Task,"",Closed,Must have,Check status of the provided font file,Chris topher,Chris topher,2011-08-23 17:52,"",1.5.0,2011-06-04,"","",100,2011-06-04 16:53,"","",135850,"",""
27340,TypoScript Syntax,Task,"",Closed,Should have,Conditions now also are available in Page and User TSconfig,Chris topher,Chris topher,2011-10-30 20:22,"","",2011-06-10,"","",100,2011-06-10 00:49,"","",142050,"",""
27341,TypoScript Reference (TSref),Task,"",Resolved,Should have,Condition Reference should explain general Condition syntax,Chris topher,Chris topher,2011-06-13 14:39,"",4.5.1,2011-06-10,"","",100,2011-06-10 00:53,"","",142100,"",""
27474,TypoScript Reference (TSref),Task,Task #48382: Non-rst documentation for display on docs.typo3.org,Resolved,Should have,Cheat Sheet of Page Render JS / CSS Includes,Chris topher,Chris topher,2013-05-20 18:18,"","",2011-06-15,"","",100,2011-06-15 14:14,"","",148650,"",""
27899,Extbase Book Translation,Task,Story #27898: Translate Example Chapter,Closed,Must have,"CURRENTLY TRANSLATING Exemple: page 10 to 12",Fabien Udriot,Fabien Udriot,2011-10-18 03:48,"",English Version,"","",0.00,0,2011-07-05 23:00,"","",167900,0.00,""
27900,Extbase Book Translation,Task,Story #27898: Translate Example Chapter,Closed,Must have,"RFP (Ready For Proofread) Exemple: page 10 to 12",Fabien Udriot,Fabien Udriot,2011-10-18 03:48,"",English Version,"","",0.00,0,2011-07-05 23:07,"","",167950,0.00,""
27901,Extbase Book Translation,Task,Story #27898: Translate Example Chapter,Closed,Must have,"On Hold !!! problem with the chapter Exemple: page 10 to 12",Fabien Udriot,Fabien Udriot,2011-10-18 03:48,"",English Version,"","",0.00,0,2011-07-05 23:08,"","",168000,0.00,""
27902,Extbase Book Translation,Task,Story #27898: Translate Example Chapter,Closed,Must have,"CURRENTLY PROOFREADING Exemple: page 10 to 12",Fabien Udriot,Fabien Udriot,2011-10-18 03:48,"",English Version,"","",0.00,0,2011-07-05 23:08,"","",168050,0.00,""
27903,Extbase Book Translation,Task,Story #27898: Translate Example Chapter,Closed,Must have,"Done Exemple: page 10 to 12",Fabien Udriot,Fabien Udriot,2011-10-18 03:48,"",English Version,"","",0.00,0,2011-07-05 23:11,"","",168100,0.00,""
27943,Extbase Book Translation,Task,Story #27816: Translate 2.2. Domain-Driven Design,Closed,Should have,Currently translation: Page 26-37,Patrick Lobacher,Patrick Lobacher,2014-04-11 18:34,"",English Version,"","","",100,2011-07-07 14:45,"","",170100,"",""
27959,Extbase Book Translation,Task,Story #27869: Translate 3.5. Fetching blogs fro the repository,Needs Feedback,Should have,Translation finished needs proofreading,Anonymous,"",2011-07-11 10:02,"",English Version,"","","",0,2011-07-07 16:38,"","",170900,"",""
27960,Extbase Book Translation,Task,Story #27870: Translate 3.6. An excursion to the database,Needs Feedback,Should have,Translation finished needs proofing,Anonymous,"",2011-07-11 10:02,"",English Version,"","","",0,2011-07-07 16:53,"","",170950,"",""
27982,Extbase Book Translation,Task,Story #27871: Translate 3.7. Paths on the DataMap,Needs Feedback,Should have,Currently Translating Pages 62 to 65 - Finished needs proofreading,Anonymous,"",2011-07-11 10:02,"",English Version,"","","",0,2011-07-08 11:48,"","",172050,"",""
