Date;hash;release
1193084355;50afe568c8e5bf7b3cf82d1c0b4e5913f3f4ad6c;refs/tags/TYPO3_4-1-3
1197313248;df77d5c906cde6c36983877d7757f2d84e9a28f1;refs/tags/TYPO3_4-1-4
1197638390;c236c94dc456d5684957c2ed85abee38ccf11dc0;refs/tags/TYPO3_4-1-5
1204572856;f0bd65c9eeeeca7c00f49f87dfcb0f0fe242556c;refs/tags/TYPO3_4-1-6
1213173268;dab49df12ed6183d91139ea4bc72082c178663ff;refs/tags/TYPO3_4-1-7
1232454931;e6cd66179ba76635a0bd05ee64b80b06409db041;refs/tags/TYPO3_4-1-8
1232810638;d738b452a8261a047896be0ecf68e85bc50c20f7;refs/tags/TYPO3_4-1-9
1211629828;1fb5158b0db2d82614b8e6c15deb67e3f5a9e649;refs/tags/TYPO3_4-2-0
1211629749;d3ba436210192967ede45127f91d1d3ffc285249;refs/tags/TYPO3_4-2-0RC1
1211629804;5f08710259ba7e1240dda6c4fa1d4918268fe605;refs/tags/TYPO3_4-2-0RC2
1189170910;c362c12c29a9f1a48210e9801b58342015d99984;refs/tags/TYPO3_4-2-0alpha1
1195159315;29d3ff080a691e4d527330d769ec6945195a6f5f;refs/tags/TYPO3_4-2-0alpha2
1200476635;6e12f46c39901d10eb7c5e805ad403e1d0178584;refs/tags/TYPO3_4-2-0alpha3
1211629665;00b03080c605e1b9ee401906a171d08b69981e03;refs/tags/TYPO3_4-2-0beta1
1211629676;f5ddf83cbb8955a3aadaa79d0dca60bc2917ff65;refs/tags/TYPO3_4-2-0beta1a
1211629714;eb22467ff2508953fc9e3034f798a6ad8f5cdc75;refs/tags/TYPO3_4-2-0beta2
1211629729;42b6d416b3e158e6f0ae39af706801d4721529df;refs/tags/TYPO3_4-2-0beta2a
1211629740;7b545b3c0db51a3eed02dc2c868fa9878a3dbe71;refs/tags/TYPO3_4-2-0beta3
1213172424;2c3d936f65041008c41f6ac7033d39d79a0d8fa3;refs/tags/TYPO3_4-2-1
1256213666;3d2e19891e6a12d2dce033dc0129b3ea0a603a14;refs/tags/TYPO3_4-2-10
1263466938;1ce23b0d8ca201ff1a2c4e098551dc45ba9fc869;refs/tags/TYPO3_4-2-11
1266921929;3b9f6233fc409dfb737d77612294b2027e03e414;refs/tags/TYPO3_4-2-12
1280310664;6521ef4e25ffefb2a952b73ed429309e908a06e7;refs/tags/TYPO3_4-2-13
1281090543;2c5c0e0776ec4874a5372c1999995883c853260c;refs/tags/TYPO3_4-2-14
1286353654;f39d530787cbf8e3876352155c4075be4080af4a;refs/tags/TYPO3_4-2-15
1292507866;7772379013acb853f832ce5449086cae7d86a9f7;refs/tags/TYPO3_4-2-16
1293536971;dc5668d47619b5731cc081da02175cbfcb3bfaf3;refs/tags/TYPO3_4-2-17
1223285641;d537d074802c83e063414cc007c5c811db0ae484;refs/tags/TYPO3_4-2-2
1226373199;7a18bd627ceeac613385a355dff66f863098f16b;refs/tags/TYPO3_4-2-3
1232466285;9c93e85df277b2bc6f327f793a5d4dc6e05221d5;refs/tags/TYPO3_4-2-4
1232811481;f577c0e5069481a58ad2053a97538d74db6cf37d;refs/tags/TYPO3_4-2-5
1234255578;1be0b619f255e339075456c541909848e6ed2e80;refs/tags/TYPO3_4-2-6
1246539651;f5cd04488edda9a5e6d02eb6d3450634585f18f8;refs/tags/TYPO3_4-2-7
1246650804;629a52647f5114ec8e268077fec71bf6174ccc3e;refs/tags/TYPO3_4-2-8
1254160665;51631fc232d487b232480cfd650d14bf0cf4cbdb;refs/tags/TYPO3_4-2-9
1259573341;92aeb0cee585b12cc805a548780d428145d30da0;refs/tags/TYPO3_4-3-0
1258534895;67ee43dc8c77aa5736da6acbea491eb66678546f;refs/tags/TYPO3_4-3-0RC1
1259192749;7bb6450a5365e261c71dd065297f923c6fe7ffd8;refs/tags/TYPO3_4-3-0RC2
1226519035;985d6fbf1b36af86fda233f3c0631c61f908dbba;refs/tags/TYPO3_4-3-0alpha1
1236795762;6d26cbdb777358c95f5999dc57eb10bf022e6e3e;refs/tags/TYPO3_4-3-0alpha2
1243092900;bcd29406b6bd402c9e5e4752fa0685d6221ac28c;refs/tags/TYPO3_4-3-0alpha3
1254421660;b0c44a5dfaed80b1ec26172fe39072de15b8fc07;refs/tags/TYPO3_4-3-0beta1
1256214111;7e384aa184e7fe6f26529903e8290eb4b4f37661;refs/tags/TYPO3_4-3-0beta2
1257710371;79c85a4c874b16b6acdc69fee059b915cd7e6cf0;refs/tags/TYPO3_4-3-0beta3
1263463117;fbfce044b0a696fe67af71580cf12fa03d479d9e;refs/tags/TYPO3_4-3-1
1293536572;1d8089912998c6982c52bed65f68bdf2b28ef589;refs/tags/TYPO3_4-3-10
1298470470;677952a85590401d0bdc248570caa22632beb406;refs/tags/TYPO3_4-3-11
1311764763;472459d574b9650f15bdd743cfd38841deb4f036;refs/tags/TYPO3_4-3-12
1313490577;78726b6ca3c09cd962b1a1ecbae9cbf6aeba2a73;refs/tags/TYPO3_4-3-13
1315992754;48e6078114c34370f8c30770e0ddf9e08ebbc472;refs/tags/TYPO3_4-3-14
1266922783;767c20975bda98094df8cd306454806178c9edd6;refs/tags/TYPO3_4-3-2
1270803063;183ef5b6b069a7fce525bee9f745b0ab1d3db740;refs/tags/TYPO3_4-3-3
1280310239;117f7a637a05488dd811faac198f79e61f267142;refs/tags/TYPO3_4-3-4
1281089679;ed46a66a72cb4b3ed10851888def13a48c77a582;refs/tags/TYPO3_4-3-5
1285685243;bdf30ddc4e715a044d639c756c02f9bbe5676b7f;refs/tags/TYPO3_4-3-6
1286354824;e0520b8fbd55cb0c086fd98f923ce512bd69fb3f;refs/tags/TYPO3_4-3-7
1286873163;23ae2a4de1170dffd0054b8d4b44f17da6547b50;refs/tags/TYPO3_4-3-8
1292508242;e7bdbb63e05293e145504aadad9a2b0ea1b34858;refs/tags/TYPO3_4-3-9
1277220941;4f25f1a733d835fdf75ceaefdf091a95c5203e9a;refs/tags/TYPO3_4-4-0
1276779240;c0375a1fd8bd1c8b9f27cbfcfe5fddacfdf430cd;refs/tags/TYPO3_4-4-0RC1
1277069840;d7c5ab6078c38821873fec529f121591c8f2b677;refs/tags/TYPO3_4-4-0RC2
1266924704;ab5e5599de8b2f03a54b0af777eb5fbdfcb80d0b;refs/tags/TYPO3_4-4-0alpha1
1268736444;cd7c777f43448b3420e055669d6841d78b512e19;refs/tags/TYPO3_4-4-0alpha2
1271314726;9b1fa93188ecd29a767019380219bbbbc2428a5c;refs/tags/TYPO3_4-4-0beta1
1272904736;28bbe09eaae1d8f16c0acbc5d4c9f97cdfb9897a;refs/tags/TYPO3_4-4-0beta2
1275320563;719bd0b61fe6b9247111caea8e911dc74a5f135d;refs/tags/TYPO3_4-4-0beta3
1280309483;989290e8e61aa3f395f096081b0b2885152ffe49;refs/tags/TYPO3_4-4-1
1313490888;9f4b08ea17eaff75e73165a0e2aef8341c2d0e03;refs/tags/TYPO3_4-4-10
1315993143;d8afec78312fc4a230ce2883febe63e53b81067f;refs/tags/TYPO3_4-4-11
1321974900;1e25ecff380d85d1831691c9abf541181d0248dc;refs/tags/TYPO3_4-4-12
1327400635;b3ac7587240966f8045c5ed0078dec8ba92295d4;refs/tags/TYPO3_4-4-13
1332935770;405417333514841422a740c825505bc7cc7967b6;refs/tags/TYPO3_4-4-14
1334654021;0c7e0469a1a28837bc92fad699f226e476bae016;refs/tags/TYPO3_4-4-15
1281085689;6faef8e3528ba26ffbf5e487199de050677905b7;refs/tags/TYPO3_4-4-2
1285684650;22a7f0b9467cc9e947bb34d8e364924ad209c630;refs/tags/TYPO3_4-4-3
1286354375;6deeb5f018707cdecfcbb1defd9c80cd3ba8c64a;refs/tags/TYPO3_4-4-4
1292508619;39403067e663f9e942ca13f38a9e4e1d115671bd;refs/tags/TYPO3_4-4-5
1293535981;5c1dd733c8bc4af3c58c654cb16b6bb3d2f5ea71;refs/tags/TYPO3_4-4-6
1298470774;4f127163d1e384d5acb690588fd6dc5bd56ca8b6;refs/tags/TYPO3_4-4-7
1306240804;0d4cd8ddca06a91a2716a0f42fbbba68d7f9312f;refs/tags/TYPO3_4-4-8
1311765001;1757d3a5d63bae7d2349933b3b3671e043e0d6b5;refs/tags/TYPO3_4-4-9
1296070371;3a2bde0f5de2f4a35467df5f46a192f82b634346;refs/tags/TYPO3_4-5-0
1282660915;132b4f8809f6eebc1afec1cbe25ed985efd5fd81;refs/tags/TYPO3_4-5-0alpha1
1285145723;3724f04f8770648aaaa2e5efbf2d4f305c409b33;refs/tags/TYPO3_4-5-0alpha2
1287567571;3c762cd61b2091f2b6085ee4f9e19b05ea6bf508;refs/tags/TYPO3_4-5-0alpha3
1290050661;d05783cd132fc06638528cbdf0a27ba61a7e340f;refs/tags/TYPO3_4-5-0beta1
1291251456;9a5a6d4e93d29fca3264588896bfc3fbb7afc3d7;refs/tags/TYPO3_4-5-0beta2
1293557966;f89c8c04b533f1850941a113875c9061316140af;refs/tags/TYPO3_4-5-0beta3
1294883044;7cf17563aeb80779b3fe0492b70a15ff5ebdd47f;refs/tags/TYPO3_4-5-0beta4
1295732173;61efc5f699b0231744a7a201be189b4652554b25;refs/tags/TYPO3_4-5-0rc1
1295951120;4224f4dc1369ac6842d04a9d8a8014400feff2d0;refs/tags/TYPO3_4-5-0rc2
1296005095;a44fdb4149ca84a26824ab4ab565ac660aec7297;refs/tags/TYPO3_4-5-0rc3
1298472939;e5c9623c1a341afe3ef6d3c15534b94373991c81;refs/tags/TYPO3_4-5-1
1324376969;7fd5c055ff6d318fe31ff29370d811a50e9cc359;refs/tags/TYPO3_4-5-10
1327401150;62023e3101b1df5e4ec0d73075bbc2206c454ee5;refs/tags/TYPO3_4-5-11
1331029677;5fa4ce8955a4b3aa12e8d1e35ad92ce10f427b24;refs/tags/TYPO3_4-5-12
1331631845;bd4bc30180983e40b123ebd3fb9fff765147c55a;refs/tags/TYPO3_4-5-13
1332936305;d714715aaf18106f3abc3bf245ad7775de32b919;refs/tags/TYPO3_4-5-14
1334654526;ab3d51ffca07fcb69b5aec05d68d6c73d23161b8;refs/tags/TYPO3_4-5-15
1337680798;94b91885c97cc402bc5cc6a9e1118798ae330db4;refs/tags/TYPO3_4-5-16
1341393375;12309c483a914b00791435d8a4ce3ac8ba7fc9a5;refs/tags/TYPO3_4-5-17
1344429883;f99cd1d3bd35fc6d01f0272fdfcb7ee6887d88f3;refs/tags/TYPO3_4-5-18
1345026365;42e57f727b5e6182a361218487f96eb4ff169924;refs/tags/TYPO3_4-5-19
1298675932;fab32e4a1f1d952afa70989d757211d8fee4909b;refs/tags/TYPO3_4-5-2
1350395394;97be4e3d963839cb307226cec2f7d528d5b50da9;refs/tags/TYPO3_4-5-20
1352375395;d9720ad98d86c4dc3f6bc1207d295e9dfddb3ec1;refs/tags/TYPO3_4-5-21
1352757393;5f51b5cbd73d9dae6d8b8690214ea891a389f7d4;refs/tags/TYPO3_4-5-22
1360855205;a06ae806e18057eeaf3bc6f9a57c8f6feab9bd1c;refs/tags/TYPO3_4-5-23
1362568018;cc75eff5c097b26fa12c2e7e332d0ccb22bb8e4f;refs/tags/TYPO3_4-5-24
1362646707;18b753db6859326a050a7ebbb11f29eb3d63ca34;refs/tags/TYPO3_4-5-25
1367565456;6386fdfc41898be230a7211a8af8e6483aef89e3;refs/tags/TYPO3_4-5-26
1366657168;e898e731daab88b216765834822084eea74ab7c1;refs/tags/TYPO3_4-5-26rc1
1369405628;e1aed86d8f20166fc7371fdea1f788ca9f8b19bb;refs/tags/TYPO3_4-5-27
1374602311;8838087cc5ecb8882919ed49d2bad6789c71144b;refs/tags/TYPO3_4-5-28
1375188156;ffa8250573d4d0c421e6ea7b4c019ff9f111091f;refs/tags/TYPO3_4-5-29
1306239379;55552f7d21cfb74596b8081d01a56728e540344c;refs/tags/TYPO3_4-5-3
1378978174;502e7a054027482a55c1412c4883165b31c77b0d;refs/tags/TYPO3_4-5-30
1385479377;85492088538b62f9d7e70d50344e97da26322ae1;refs/tags/TYPO3_4-5-31
1386669945;17341dffe0093d5c4d8e154bee7807b669c4da00;refs/tags/TYPO3_4-5-32
1397678497;7caa3b25f5274bb314e1e8aa439df2bf0b556714;refs/tags/TYPO3_4-5-33
1400745189;67deb70e49b821c5f6c4db7dc01e67776627884b;refs/tags/TYPO3_4-5-34
1404823465;c33a19a3fbfc1750664394d091731332cecf3301;refs/tags/TYPO3_4-5-35
1411477390;6dbdbcae8dee5accb9569d76726d6dec8bf3fb39;refs/tags/TYPO3_4-5-36
1413967342;f43242126167eaab8d5d222344c0f02f0e348688;refs/tags/TYPO3_4-5-37
1417084776;7936e2a078aafb7c89108c22a02c36e004b139e3;refs/tags/TYPO3_4-5-38
1418208737;d1b2ce409b1e59d9ba21a5f36ea20f7f8ca8a29d;refs/tags/TYPO3_4-5-39
1311765759;68d1fb552f3ebfc746c513089495cc56f2b74da4;refs/tags/TYPO3_4-5-4
1424337773;375ce4db1322e94482b2afc4fbbc40ca6b554283;refs/tags/TYPO3_4-5-40
1313491237;7fff98781896c3027b4be9a3ec4a215a73e8d2ca;refs/tags/TYPO3_4-5-5
1315993533;13ea4990e9adb98eb25698d05ed3117c38145ab4;refs/tags/TYPO3_4-5-6
1318929709;cf36f8d0c840dbc4b5c87f7597cec078dea51471;refs/tags/TYPO3_4-5-7
1321973987;7e5a38053ccc543827c6ce22e92f15e94cde3928;refs/tags/TYPO3_4-5-8
1324027174;2e5707d0e2017d0912facc31da66c9a71ab62055;refs/tags/TYPO3_4-5-9
1319550475;bd513f643f3a5d07b3ef4507453eb3b6df45a01c;refs/tags/TYPO3_4-6-0
1305109059;64d81cce7ebb849e6adcc51ace2cabb2c2181cdf;refs/tags/TYPO3_4-6-0alpha1
1308120615;1b59a46b3c90489e9c05b73ea53d3bfa981770ba;refs/tags/TYPO3_4-6-0alpha2
1310485829;f46a2f15767c7f90e185c12adac3c3f3ae759d39;refs/tags/TYPO3_4-6-0alpha3
1312296445;50783a6638dd823636d5637c570f8bb09e6735c9;refs/tags/TYPO3_4-6-0beta1
1314707833;f6b5f327742d51440b1b1fe2b8f447b2714652a9;refs/tags/TYPO3_4-6-0beta2
1316525647;798d51db954294202c8ca8e1e39a9edd9cfcf465;refs/tags/TYPO3_4-6-0beta3
1318340412;de8a3a18662b4973616bfaecdf2e281675e3b757;refs/tags/TYPO3_4-6-0rc1
1321973186;99db6d6db0d9b953427bc0d870bb491e6fd3e6d4;refs/tags/TYPO3_4-6-1
1341394118;7110caa05b7c39499e6ca2e7a19c94863a541d99;refs/tags/TYPO3_4-6-10
1344429336;9809ebf7371137733391e219983bc959ba7c4474;refs/tags/TYPO3_4-6-11
1345027071;2af5e4bbea0ff8c9c4ea4e918580cf2a1d85f2e4;refs/tags/TYPO3_4-6-12
1350394886;d16a1d4780c87e71500a1348b6ded25931d4ae74;refs/tags/TYPO3_4-6-13
1352376131;2225fc47facaa1d4e3a23687670a041f56211441;refs/tags/TYPO3_4-6-14
1352758099;adb1acaca581949457096144e34206cd48e8922c;refs/tags/TYPO3_4-6-15
1360855861;2cdbf49f495a993bbd3795a4415fe4a7facedc59;refs/tags/TYPO3_4-6-16
1362568773;f54bc83d10a16cf25e9b4efa65b8717015be856c;refs/tags/TYPO3_4-6-17
1362647298;dec89cbf6707749a6d379ccc3e8ed6f6da7772dd;refs/tags/TYPO3_4-6-18
1324027775;754757430776a4ce7759b1ecf65ff6e4f0cc6356;refs/tags/TYPO3_4-6-2
1324377939;bfe2b243612941e933ca98f74c2fbf6e80f1d791;refs/tags/TYPO3_4-6-3
1327401720;3c5087a85d728cf6b54ed7d0e86213dad925c9f2;refs/tags/TYPO3_4-6-4
1331030286;3e3fb014f5b6a2e456dd834535075580471f58c5;refs/tags/TYPO3_4-6-5
1331632437;134057f8a84dcaef97435c4b3375b471a385a16e;refs/tags/TYPO3_4-6-6
1332936886;c78f168256fc0240b68a0ead4a3b26199556095b;refs/tags/TYPO3_4-6-7
1334655191;0d5eae01d6d61855aa2c398f691239b3ebae0602;refs/tags/TYPO3_4-6-8
1337681424;098595e1e9682757dc85857c86e7aa689dfe5259;refs/tags/TYPO3_4-6-9
1335214331;fd32fe65b39d6bb239fcbb6182103536119b93ed;refs/tags/TYPO3_4-7-0
1322586200;89a1146ed81b506b7892887196ec27dd0ed3a1a8;refs/tags/TYPO3_4-7-0alpha1
1324402798;a3413797ce239753370d169c224e94ba2c37196b;refs/tags/TYPO3_4-7-0alpha2
1326821861;2fc5b5b24ac3f6afd6a6490bdd70d27bafcc72bf;refs/tags/TYPO3_4-7-0alpha3
1330465842;1d44fc84cad6d83f79762c2e7748fcf68233fab6;refs/tags/TYPO3_4-7-0beta1
1331652445;2fc054c5fcbf9d079633da17731cc22d64db3ad7;refs/tags/TYPO3_4-7-0beta2
1332860537;f5749c9c20bfea6c83596d459949ac1a76aa37ff;refs/tags/TYPO3_4-7-0beta3
1334262380;fb676ce7305f591c355b2da5bdd08755070cb6e7;refs/tags/TYPO3_4-7-0rc1
1334675220;0d72d5280fff5ab9e88b0143acafe307ed6d472a;refs/tags/TYPO3_4-7-0rc2
